author,rating,title,content,updated_date
Lowon1,1,업데이트 했다고!!!,업데이트 다 했는데 뭔놈의 tv페이인지 뭔지 나왔다고 업데이트 하라고 계속 팝업뜨고 업무 진행은 거기에 막혀서 도돌이표고 진심 너무 열받음,2024-08-31T07:14:05-07:00
리뷰으으으,1,만 14세 미만 신규가입,"이번년도 중 개선예정이라고 하시면서 아직까지도 개선이 없네요..

만 14세 미만도 가입 쫌 풀어주세요.. 국민카드 홈페이지 웹가입도 막히고 KB PAY도 막으면 만 14세 미만은 카드 관련 서비스를 어떻게 이용하라는건가요;; KB PAY 홈페이지에도 Q&A 9반에도 된다고 나와있는데;;;",2024-08-28T07:24:56-07:00
gallo444444,2,개발할 때 테스트 대충함?,"카드 이용 내역 보는데 사용한 국가 통화로 안나오고 왜 미국 달러로 표기됨? 이거 고객이 감수해야되는거? 

언제 us 달러 > 원 > 사용국가 통화 이걸 바꾸고 있냐 

상세내역보니까 사용국가 통화도 있고만 테스트할때 달러로만 했네. 

빨리 고치세요.",2024-08-28T02:51:26-07:00
이건진짜아니,1,외주 어디 주거 개발 했는지 처참하네요.,"KB에서 외주 어디에 준건가요.
사용자 조금 몰리면 처리 안 되서 에러 뜨기 일수고..
UI/UX는 어디 가져다가 팔아먹었습니까
개선을 통해 업뎃을 하든..해야지
KB pay 카드 사용..매출과 직결 아닌가요?
이거 관리자가 일을 제대로 안 하고 있다 생각만 드는 아주 불편한 앱입니다....어떻게 좀 해보세욬ㅋㅋㅋㅋㅋㅋ",2024-08-27T19:07:31-07:00
_physalis,1,앱 상태 확인해주시죠,"업데이트 없는데 앱 구동 시 아이폰 잠금 해제 안먹음
비번 치고 들어가면 뒤늦게 아이폰 잠금 해제 표시 나옴
로딩 시간 길어져서 아무런 업무 불가

아이폰 13프로
ios 17.6.1

무슨 작업을 하는지는 모르겠는데 롤백하거나 수정해주세요",2024-08-27T19:02:45-07:00
빡상87,1,네트워크 문제 없는데!!,"상태 확인하라고 계속 꺼지네 아놔
버그 수정 안 하나요??",2024-08-22T20:19:15-07:00
롱롱롱로로롱,1,은행 어플 맞아요?? 카드 발급 중에 계속 멈추는데;;,진짜 은행 앱 맞나요....ㅋㅋ 이렇게 후질수가..,2024-08-21T06:35:15-07:00
션스,1,f렉좀 처고처라,어휴,2024-08-17T06:25:11-07:00
애들맘요,5,Pay로 bc 카드 발급이 가능한지요,"BC 카드 발급 경로 문의 합니다
티머니 앱에 국민카드로 충전후 아이폰으로 연동해서 교통카드로 이용이 가능한가요?",2024-08-15T08:37:10-07:00
james-good7,1,진짜 너무합니다,제가 계좌 추가를 하였는데 추가가 안되고 다시해도 안되고 반복하니 42분이 지나가있내료 정말 화가나네요,2024-08-12T19:17:10-07:00
대전실화냐,1,ㅗ,지들 좃대로 돈관리함ㅋ,2024-08-11T03:04:54-07:00
답답한 양파,1,이렇게 답답한 카드어플은 처음 봅니다.,"할부신청후 일시불로 사용한 카드대금을 다 내려고 하나 전에는 분명 가능했는데, 이번에 보니 없어졌네요. 돈을 한번에 다내려고해도 한달에 한번씩 기다렸다가 내야하나요? 참 답답하게 퇴보하네요.

개발자님 답 주셨는데요, 바로결제 - 전체결제내역에 들어가는걸 늘 이용했던 사람입니다.

그런데 어느순간부터 안뜨니 글을 남기는겁니다.
캡쳐해서 보여드리고 싶군요.",2024-08-05T15:36:44-07:00
개사학사랑,1,아니케이비페이가입후3일후에된다고크게공지좀해주지,"오픈 뱅킹 문제 때문에 삼 일간 마다 막아 줄거면 충전도 좀 막아 주시던가 충전 다 하고 결제하려고 했는데 삼 일간 안 된다. 그래서 너무당황 했네요. 저는 축제 때문에 바로 가입했는데.,,, 그럼 또 송금은 되게 해 주시던가 지금 150,000원 충전 했는데 송금도 안 되고 참 대략 난감이네요. 조금 크게 공지줬으면 좋겠습니다. 실망입니다",2024-08-01T23:09:16-07:00
미더덕2,1,알리에서 kb pay 결제가 안되네요,"어플로 결제하기 누르면 어플이 설치되어있음에도 불구하고 앱스토어가 뜨고, 웹으로 결제하기 누르면 카드번호 넣고 다 해도 마지막 비번 누른 후에 흰 화면만 자꾸 뜨네요 3번 해도 안되네요 오류 해결부탁드립니다 제발요",2024-08-01T10:39:33-07:00
아카스가는길,4,오류없이 쾌적함!,카드사에.여러아플들이 있지만 국민이 제일 직관적이고 편합니다!,2024-07-31T07:40:40-07:00
복이언니,5,좋아요~,이벤트도 많고 혜택도 많은 어플이라 생각됩니다 보기에도 깔끔하고 만족스럽니다,2024-07-31T07:32:50-07:00
황제고구마,5,사용하기 좋네요,만족스럽습니다 사용하기 편리합니다 감사합니다,2024-07-31T07:21:33-07:00
도브리,5,결제가 빨라요,간편결제가 좋습니다.,2024-07-31T07:17:01-07:00
삑삑이,5,잘 사용하고 있어요,"포인트도 잘 모이고 , 잘 사용하고 있어요 ui가 간단해서 원하는 걸 찾기 쉬워요",2024-07-31T05:58:26-07:00
JEE EUN LEE,5,KBpay 잘 사용하고 있습니다 :),시리즈 보면서 쿠키 받으려고 설치했던 리브메이트. 퀴즈 푸는게 재밌어서 매일 참여하다보니 KBpay까지 왔네요. 다양한 이벤트를 연계해서 새로운 서비스에 녹아들게 하는 방법도 좋은 것 같습니다. 편의점이나 페이되는 곳에서 잘 쓰고 있는데 대형마트도 결제 가능해졌으면 좋겠네요!,2024-07-31T05:29:23-07:00
커넥트부산,4,편리해요,"항상 사용중입니다
오프라인 가맹점이 좀더 늘어났으면 좋겠습니다
그래도 편리합니다",2024-07-30T22:28:41-07:00
햇고니라,5,만족스럽게 잘 사용하고 있어요,"편의점 이용을 많이 하는편인데 
Kbpay로 결제시 할인이랑 적립도 바로 가능하고
가끔 이벤트중 캐시백 도 있고 결제할때도 폰만 있으면 되는거라 너무 편리해요 좋아요!!",2024-07-30T20:34:46-07:00
allieclover,5,어플 편하고 좋네요,"최근에 급여계좌 개설하면서 가입했는데, 어플이 편하고 기능도 많아서 사용하기 좋네요",2024-07-30T20:25:30-07:00
심규준,5,어플추천,매일 걸어도 포인트리가 쌓이고 시스템도 사용하기 쉽게 되있어서 좋습니다!,2024-07-30T10:23:13-07:00
민콩휘,1,하 ㅋㅋ 진짜 주거래 은행 바꾸고 싶네요,페이 쓰려면 번호 인증 해야된대서 번호 바꿔서 다시 깔고 여차저차 해서 계좌 연동이랑 싹 하니까 3일동안은 못쓴대 ㅋㅋ 하 참 그걸 페이 충전하고 알려주냐? 심지어 돈도 못뺌; 뭔 이런 날강도가 다있어 빨리도 알려주네,2024-07-30T09:01:09-07:00
주관적인 팩터,1,개굿어플,"본인 30대 남자 .살면서 어플에 이정도로 막힌적 없었음

살면서 악플 처음써봄
개빡친다 진짜
케이비 은행에서 여권갱신 가능하다고 해서 10번 시도 끝에 결제까지 감

결제를 케이비페이로밖에 안된다고함

쓰지도 않는거 어쩔수 없이 설치

결제 국민은행 계좌 연동도 두번이나 본인인증해야함

저걸 넘었으나 계좌 바로 결제가 안된다하여 페이머니로 충전함

페이머니로 여권 수수료 결제하는데 처음 페이 설치하고 3일동안 결제가 불가하다고함

갰발 이게 말이냐 방구냐 지금 필요해서 처 설치해서 결제까지하는데 3일 기다리라고? 더 얼탱이 없는건 여권 수수료는 몇시간 안에 결제 안하면 자동 취소됨

야이 ㄱㅅㅂㅅㄲ들아 🐂🐏🐏🐏🐏 이거 개발한 놈 해외 나갈때마다 이걸로 인증해서 나가라

웃긴건 정부 24로 시도하면 한번에 됨

3일동안 내돈 5만원 페이에 볼모로 잡혀서 지우지도 못함 국민은행 어플쪼개기 대단하다 👍👍👍👍은행 사기업이 정부 어플보다 불편함 굿 👍 하기싫음 걍 카카오에 팔아라",2024-07-30T06:21:30-07:00
mirhani9,5,점점 편리해지고 있어요,"이용할수 있는곳도 점점 많아지고
사용법도 쉬워지는게 느껴집니다.",2024-07-30T05:00:49-07:00
감자감자왕감자파란색감자,1,TV페이 서비스가 뭔데 자꾸 업데이트 하라는 거임,업데이트 뜨지도 않는구만;,2024-07-30T04:23:45-07:00
만들거면제대로만들어,5,좋네요 ㅎㅎ,"은행앱중에 그나마 제일 좋아요
혜택도 많구여",2024-07-30T02:58:19-07:00
쮸디쮸바,5,하나로 다 되니까 너무 편해요,"마이데이터 다
연동해놓으면 가계부 일일히 다 안써도 소비 다 정리해주고 
이벤트 자주 있어서 한달이 커피 한잔은 무조건 공짜로 먹게해주는 어플 진짜 스릉흔드!!",2024-07-29T23:11:10-07:00
지민망개사랑해,5,편리해요,"점점 더 편리하고 간편해지는거같아요 그래서 잘 쓰고있습니당ㅎㅎ
다되는kbpay 점점 더 좋아지고있어요",2024-07-29T20:14:04-07:00
오르고내리고,4,점점 편리해지네요,사용할수록 점점 편리하게 변화하는 것이 느껴집니다.,2024-07-29T18:15:25-07:00
Jun56781234,5,앱 편리하고 좋습니다!,앱 편리하고 좋습니다!,2024-07-29T02:35:35-07:00
안녕하쇼오오오오,4,편하게 잘 쓰고 있어요,다른 은행앱보다 가독성이 좋아요~,2024-07-28T22:29:03-07:00
dlrkdgus88,5,Kbpay 앱 잘 쓰고 있습니다~~~~~~~~~~~~~~,Kbpay 앱 잘 쓰고 있습니다~~~~~~~~~~~~~~,2024-07-28T21:51:04-07:00
zz_i6730,3,kb pay 결제이벤트 찾는게 어려워요,"매번 이벤트 창에서 찾아서 신청하는데
큽니버스 창 안에
연동되있으면 더 좋을 것 같아요 ㅠㅠ",2024-07-28T21:39:36-07:00
hoxynugu,3,그래도 은행어플치곤,은행어플치곤 한눈에 볼수도있고 챗봇도 잘 되어있고 좋은듯,2024-07-28T19:00:55-07:00
leenayoon,5,좋아요,"앱에서 많은것을 할수 있고
도움되는정보 , 이벤트등 
두루두루 편히 볼수 있어서 잘이용하고 있습니다:) 
앞으로도 잘 이용할게요! 화이팅!",2024-07-28T08:19:26-07:00
터치 안먹는 거 보소,1,ios 18 베타에서 안된다는데,작동 안 되나요??,2024-07-28T05:54:03-07:00
그으미니,4,Kbpay,KBpay로 간편하게 바로 결제하고 결제 시 마다 작고 소박한 랜덤 포인트도 줘서 만족하게 잘 사용하고 있아요:),2024-07-28T04:54:45-07:00
보꾸기킴,5,사용하기편리해요,"KB페이로 지갑없이결제하구요
할인 정보도 유용하고
포인트리도 꽤 많이 쌓여요",2024-07-28T02:42:44-07:00
아몰라으,5,간편한결제 굿,어디서든 편하게 앱을 이용하여 결제를 할 수 있어서 편리하고 좋습니다. 앞으로 더 다양한 이벤트가 있었으면 더 좋겠습니다!!,2024-07-28T02:10:28-07:00
호랑탱스,4,편리한 금융앱!,KB Pay 앱을 이용하여 결제도 편하고 연계되는 곳들도 많아서 항상 잘 사용중입니다~,2024-07-28T00:46:14-07:00
깜치맘,5,좋아요~,아이폰이라 삼성페이가 안돼는데 kb페이가 있으니 지갑이 없어도 편의점에서 결재도 돼고 넘 좋습니다^^,2024-07-27T20:24:40-07:00
dongloo1,5,잘 쓰고 있습니다.,"앱에서 카드 혜택 관리, 포인트리 적립 편리하게 활용하고 있어요. 감사합니다.",2024-07-27T19:03:59-07:00
고냠이,5,국민만큼 편한 어플음 없는것 같네요,"다른 은행어플들도 많이쓰지만 이것만큼
잘되있는게 없어요.
편리하고 보기에도 편하고 엄청 빠릅니다",2024-07-27T17:21:51-07:00
야후@,5,좋아요,메뉴가 눈에 잘 들어오고 편리하게 사용하고 있어요,2024-07-27T07:48:10-07:00
착한코알라,5,사용하기 편해요!,핸드폰만 가지고 나가면 카드없어도 결제 할 수 있어 편해요! 근데 KB pay 가맹점이 아닌곳도 많아서 안되는 곳도 있어요ㅠ 그리고 환불할때 불편해요! 그래도 잘 사용하고 있어요~^^,2024-07-27T07:34:54-07:00
Alice702,5,보기편한 카드 앱입니다.,"오류 적고, 직관적이라 사용하기 편해요. 카드 앱 중에 가장 쓰기 편합니다.",2024-07-27T03:29:45-07:00
빈틈없는 남자,5,괜찮은 앱,카드사용에 필수 앱이라 자주 사용하고 있어요 안정적이고 유용한 이벤트들이 많아 즐겨쓰게 되네요,2024-07-27T02:13:50-07:00
거세붕안,5,kb pay 모르는 사람 없죠?,"국민 카드 쓰면 필수 앱이죠!
이벤트도 너무 많이 하고 포인트리 모으는 재미가 쏠쏠해요! 무엇보다 결제가 빠르게 되고 렉도 많이 없고
관리가 쉬워서 좋아요 모든 카드사 신용카드를 다 들고 있는데 kb pay처럼 결제 혜택이나 결제 금액 등 간편하게 알려주는 곳 없어요 클릭 하나로 바로바로 찾을 수 있어서 메뉴 구성이 너무 마음에 들어요!",2024-07-27T01:18:59-07:00
Soulmate0228,4,직괸적인 앱 메뉴 필요,직괸적인 앱 메뉴 필요,2024-07-26T20:46:24-07:00
하지마여ㅜ,5,제일 많이쓰는 금융앱,VIP카드 만들어서 잘 쓰고 있습니다~ 근데 다들 고만고만 해서… 애플페이만 되면 딱인데 말이죠 ㅋㅋ,2024-07-26T19:47:41-07:00
얀이39,5,편리하고 좋아요,"삼성페이 안되는 아이폰 이용자입니다. 
요새 kb 페이 되는 곳이 많아서 편리하게 쓰고 있어요. 소소한 포인트 적립은 덤이구요",2024-07-26T18:14:56-07:00
륜뉸년랴,5,좋아용,kb 페이 젤 좋아용 혜택두 편의성두,2024-07-26T17:45:23-07:00
하늘 연달,4,깔끔한 디자인,결제하기도 빠르고 쉬워서 좋아요 앱도 깔끔하게 분류되어 있어서 쓰기 편합니다,2024-07-26T17:38:49-07:00
세상에서 가장 행복한 나,5,언제나 결제 할때,결제서비스사 간편하고 신속하게 처리되서 맘에 듭니다,2024-07-26T17:06:39-07:00
라이징샤크,5,편하고 좋아요,"편하고 좋아요
다양한 이벤트 해주세요",2024-07-26T08:24:45-07:00
바닥과수,5,앱 편해요,알파원사용하는데 앱을 통해 매월 10만원 이상 할인 받구 있어요!,2024-07-25T19:56:39-07:00
국민그으으으읏,5,혜택이 풍부,이벤트도 다양하고 혜택이 풍부해서 자주 찾는 앱입니다!,2024-07-25T18:01:01-07:00
아햇님,5,종류 많던 어플이 통합돼서 속이 다 시원!!!,인터페이스 좋구 기존에 흩어져있던 기능들이 한데 모아져서 속이 다 시원합니다 오류 적고 금융 카드 이벤트 모든 걸 한번에 할 수 있어요,2024-07-25T17:16:35-07:00
ㅇ오ㅗ옹ㅇㅇㅇㅇㅇ,5,좋아요,좀 느린편이지만 대부분 만족스럽게 쓰고 있어요,2024-07-25T03:04:39-07:00
무병장수 로또1등,5,포인트리 최고에요,쏠쏠하게 포인트리를 모을 수 있어서 좋아요 더 많이 모을 수 있도록 이벤트가 더 생기면 좋겠어요,2024-07-24T23:51:01-07:00
쫑이둥이,4,편해요,"원하는 메뉴 보기 편하고 
깔끔합니다",2024-07-24T20:32:02-07:00
우리땅콩,5,편리하고 다양한 혜택까지,편리하게 결제 하면서 포인트도 추가로 받을 수 이쓴 혜택까지~ 좋습니다~,2024-07-24T20:31:19-07:00
그래그래그래잉,5,앱 편리,앱이 너무 편리해용,2024-07-24T19:07:07-07:00
석현맨,5,인터넷 결제가 편리하고 다양한 기능이 모여서 좋움,예전애 중구난방식 여러 어플에 각각의 기능이 분리되었을 때 답답했는데 한곳에 모이니 좋내요,2024-07-24T18:59:06-07:00
memorynj,5,잘 사용하고 있어요 다만,예전에 비해 이벤트가 많이 줄어서 아쉽네요,2024-07-24T14:09:40-07:00
하하호호야야호,4,카드 연동이 편리해요!,모바일에서 카드 연동도 바로 되고 kb페이 pc결제 바로 가능해서 좋아요!,2024-07-24T10:29:07-07:00
ㅑㅈㅇㅇ,5,좋아요,잘 사용하고 있어요,2024-07-24T07:00:10-07:00
M hella,5,은행어플중에 왕추천!,다른 많은 은행 어플들 중 kb pay가 젤로 편리하게 디자인되었고 젤 안정감있게 색배합사용하셔서 이쁘게 디자인된것같아여~~ 어플 디자인도 속도도 한눈에 들어오는 것도 잘되있네오~만족입니다!,2024-07-24T02:45:07-07:00
케이비페이,5,KB pay 굳,온라인이든 오프라인이든 결제할 때 엄청 편리하긴 함,2024-07-23T23:10:10-07:00
e-outdoor,3,출첵 플러스 오류,"KB pay 즐겁게 잘 이용하고 있습니다.
그런데 며칠 전부터 출첵 플러스에서 계속 오류가 나네요. 일시적인 장애라거나 이미 참여했다는 메시지가 떠요. 아이폰6 유저입니다.",2024-07-23T17:19:46-07:00
이매니져~,5,아주 굿~~~,"너무 잘 활용하고 편리하게 이용하고 있어여~~
진짜 페이는 KB페이~~^^",2024-07-23T13:57:59-07:00
메리골드포핀스,5,이것저것 이벤트도 많고 한 눈에 볼 수 있어,편리하네요. 로긴도 그나마 간편해졌어요. 뭐 이리 많죠?,2024-07-23T12:50:44-07:00
핑크공쥬쥬,5,안전한 결제 마음 편해요,"결제 할 때 마음 편하게 쓸 수 있어요
결제도 빨리 진행되구요
마음이 안심이 됩니다:)",2024-07-23T11:26:59-07:00
이또비,4,매일매일 kb pay,"CU나 GS편의점 자주 이용하는데
kb pay로 결재하고 받는 포인트리 쏠쏠 !
아이폰 사용중이라 애플페이 안 되는 곳 많은데
종종 쓰는 kb pay로 기분전환 !",2024-07-23T07:45:18-07:00
야지야노,5,편함,한꺼번에 다 확인할수있어 좋음,2024-07-23T07:08:31-07:00
키슬레프,1,한달동안 os 대응 못하는 앱이 있다?!,"듣보잡 앱인가? No => 누구나 아는 회사 대표앱이다
사용자수가 적은 os인가? No => 점유율 2위 os이다
os가 업데이트 된지 얼마 안됐나? No => 한달 넘었다
베타니까 일부 오류는 이해하는데 부팅 중 크래시는 좀...",2024-07-23T04:34:08-07:00
별 표생략,5,다 됨,다 되서 편리합니다~,2024-07-23T02:18:20-07:00
doyouknowkgothree,5,안녕하세요,개인적으로 혜택이 많아서 좋은 것 같습니다,2024-07-22T23:40:17-07:00
Susangela5,5,가독성도 좋아지고 편합니다,전보가 탭 찾기가 편하고 가독성이 좋아졌어요. 빠르게 일 처리 할 수 있어서 은행 가지 않고 앱을 더 자주 이용하고 있습니다 덕분이 고객센터 전화하는 양도 줄었네요,2024-07-22T23:30:03-07:00
쿠루니이,5,매우 만족,포인트리도 얻고 매우 만족,2024-07-22T19:57:31-07:00
알수없음111,4,편리해요,"포인트가 다른카드에 비해 잘 쌓이는게 보이고,
이벤트도 많아서 좋아요",2024-07-22T18:47:05-07:00
꼬때지0914,5,보기도 편하고 편리해요,탭별로 보고싶은 메뉴만 볼 수 있고 편리해요 국카 홧팅!,2024-07-22T18:00:02-07:00
오마이갓김칭,5,매일 퀴즈 재도전 기회 좀~,주세요! 넘나 어려움,2024-07-22T17:56:37-07:00
Jz와Sz,4,전반적인 사용은 만족입니다.,"전반적인 사용은 만족입니다.
포인트리 적립이라던지 이벤트도 많고 정보를 편하게 볼 수 있어 만족합니다. 
다만 이벤트는… 조금만 신경쓰지 못하면 확인하기가 어려운데 이것또한 사용자인 제가 신경써야죠.
마지막으로 무료 포인트리 적립이 좀 더 있으면 좋겠습니다.",2024-07-21T23:54:32-07:00
으아야아야아아야,3,그냥저냥,"혜택은 많음
앱자체 최적화가 안됐는데 다른 카드사 어플보다 로딩이 느림
볼트는 카드 등록을 해도 잘 안됨",2024-07-21T17:56:43-07:00
유이에스 윤하,4,나의 포인트리,지금은 체크카드만 쓰고있지만 그래도 이벤트가 많아서 앱테크 쏠쏠해요 사용하기도 편하구요 근데 해외에서 우버같은 고젝이나 그런 차량사용어플 쓸때는 넘 불편해서 안쓰게 되요 한번 부를때 카드 등록하면 인증 한번 하면 좋은데 그게 몇번이나 해야되고 오래 걸려서 다른 카드로 쓰게 되네요 그랩은 잘되고 볼트랑 고젝은 케이비랑은 아휴..쓰다가 열받아서 던질뻔 ㅎㅎ,2024-07-21T17:53:21-07:00
내자비,5,고민말고 사용하세요,너무 간편하고 효율적입니다.,2024-07-21T17:22:32-07:00
원신001,5,잘사용중입니다~~,"너무  잘사용중입니다~~
근데~~살짝 아쉽다면 . 좀더 많은 가맹점이  있었으면 좋겠어요~~
아이폰이다보니. . 실물카드도 가지고 다니니~ㅎ.ㅎ

그외는  편하고 좋아요~",2024-07-21T15:53:42-07:00
반가워요 모두,5,잘쓰고 있어요.,앱 좋네요,2024-07-21T08:55:41-07:00
효짜미,5,편하게 잘 사용하는 중,항상 카드만 들고 다니다가 요즘 핸드폰 하나만 들고 다니면서 자주 사용하고 있습니다! 특히 저번에 편의점에서 급하게 사야할 게 있었는데 지갑이랑을 두고와서 큰일 날 뻔 했다가 페이앱에서 현장결제로 구매하고 왔어요ㅎㅎ 온라인결제도 편하고 좋아요,2024-07-21T08:48:20-07:00
강태욱은열정,5,항상 잘 쓰고있습니다,대만족하는 KB 페이! 번창하세요~,2024-07-21T06:58:14-07:00
vv리븅,5,별이 다섯개,"Kb pay 통해서 빠르고 편하게 결제하고 있어요
어플 추천합니다",2024-07-21T02:21:34-07:00
appleboy10,4,굿,좋은것 같아요 굿,2024-07-21T00:35:23-07:00
다듕다듕다듕,3,크게 좋은지 나쁜지 잘 모르겠어요 ㅎㅎ,"카드 사용하려니 깔아야해서 깔았는데..
크게 불편함 없이 사용하고 있습니다.",2024-07-20T20:44:49-07:00
sacula6,3,좋아요:),"카드별로 이용내역을 확인할수 있고, 
구간도달도 쉽게 알아볼수 있어 좋아요.",2024-07-20T17:48:03-07:00
ㅕㅗㅗㅊㅅ흎,5,굿,굿,2024-07-20T16:17:08-07:00
우면산호돌이,5,좋아요,여러가지 기능들을 사용하기 편리해서 좋아요!,2024-07-20T11:22:53-07:00
아르미짱짱,5,KB페이 하나로 이용할 수 있는 기능이 많아서 좋아요,너무 잘 이용하고 있습니다. 종종 보이는 버그들만 잘 수정해주세요 :),2024-07-20T10:10:24-07:00
승짱마미,5,편리하네요,KB카드사용하는데 앱이 보험이랑 타 계좌 연결되니 한번에 볼수 있어 편리해오,2024-07-20T06:57:25-07:00
Skimmunsu,5,사용자 편의성 최고,정말 깔끔한 앱이라고 생각합니다. 사용자가 찾고 싶은걸 쉽게 찾을 수 있어서 너무 좋습니다^^,2024-07-20T05:31:15-07:00
띵샘,5,kb pay 편리해요!,이제 지갑없이 다니는 시대가 온거 같아요! 편리하게 만들어져 있어서 사용하기 좋아요,2024-07-20T04:08:49-07:00
바보라네요,5,너무 간편해요,간편하고 쓰기 쉽고 이벤트도 많이 해서 좋아요,2024-07-20T01:26:12-07:00
행복들이기,4,편리해여,이벤트도 많고 보기도 편리합니다,2024-07-19T22:48:14-07:00
ㅎㅎ림라어리으노유타,5,kb pay 어플 너무 조차냐~~~,"이거 어플 너무 편하고 평소 이벤트, 게임에 관심 많은데, 보기 쉽게 이벤트 딱 알 수 있고~
무엇보다 결제하는것도 편하고 출석체크 이벤트에 가끔 경품도 있고 ㅎㅎ
어플 활용 너무 편하고 좋아용~~~~",2024-07-19T22:47:01-07:00
히히헤헤홓,5,금융 어플 중에 제일 편해요,"KB pay 앱이 이벤트 정리도 잘 되어있고,
자주 쓰는 메뉴나 계좌 등등
금융 관련 업무 안되는게 없네요 ,, 최고
혜택도 많고 항상 잘 쓰고 있습니당",2024-07-19T22:03:57-07:00
하하오로랟,5,편리하고 깔끔해요~,내부 UI도 잘 정리되어 있고 전체적으로 깔끔하고 친숙한 디자인이예요~ 이벤트도 자주 해서 좋고 포인트리 챙기기도 좋아요~,2024-07-19T20:43:58-07:00
아수라도,5,너무 좋야요,사용하기 편해서 짱입니다,2024-07-19T18:41:05-07:00
끼리힝구,5,페이,"어떤 페이보다 편함 초록페이 만큼 
정리 잘되어 있구 국민 일 잘한다!!!",2024-07-19T18:03:48-07:00
Kimhm00,4,잘 쓰고 있어요,감사합니다 항상 잘 사용하고 있습니다.,2024-07-19T15:40:22-07:00
딸기체리앵두,5,좋습니다!,보기쉽게 구성되어있어서 항상 편하게 사용하고있아요:),2024-07-19T05:57:12-07:00
알만다,5,너무 잘사용하고 있어요,"손쉽게 편하게 잘 되어있어서
사용하기 너무 편해요",2024-07-19T04:47:27-07:00
집냥,5,재미있고 편리해요,"우선 재밌음
퀴즈도 풀고 이벤트도 구경하면 시간이 금방 가요~
카드이용내역 확인부터 고객센터 연결까지 한 번에 다 되니 무척 편리합니다.",2024-07-19T04:26:30-07:00
Ulter teacher,5,많이 사용중,앱내에서 많은 것을 활용할 수 있어서 좋아요,2024-07-19T03:07:18-07:00
나겡,5,편리해서 자주 이용합니다.,주거래가 국민이기도 하고 아이폰 유저다 보니 가끔 집 앞에 나갈때나 카드가 없을때 종종 사용하곤 합니다. 스타뱅킹보다 각종 이벤트 확인이나 응모하기도 편하구요. KB pay로 결제하면 별사탕도 주는데(랜덤 포인트 지급) 이거 확인하는 재미도 쏠쏠합니다ㅎㅎ 출석체크로도 랜덤 포인트 매일 지급해주구요. 딱히 불편한점은 못 느껴서 아쥬 잘 이용하고 있습니다👍,2024-07-19T01:28:33-07:00
나토본부,5,KB 페이 앱테크 최고,"kb국민카드 앱페이로 쏠쏠한 페이 머니 좋습니다
추가로 kb국민은행도 연동되어서 사용하기 편리해요
애플빠인 저로서는 삼성페이 안되는 단점도 보완되고 좋아요",2024-07-19T01:06:11-07:00
출근 중이요,5,좋아요!,사용하기 편하고 좋습니다!,2024-07-19T00:27:32-07:00
dndjjkkak,5,편의점 결제 등 잘사용중입니다,아이폰이라서 매번 카드 가지고 다니는데 편의점에서 결제할 때 편하게 사용중이에요,2024-07-18T23:26:32-07:00
별다방7,4,한번씩 멈춤이 있고,"화면 넘어가는것이 부드럽지않아요
그외 결제하기는 엄청 편리합니다. 
잘 사용하고 있어요!
국민카드도 애플페이 적용되면 좋겠습니다",2024-07-18T23:05:55-07:00
무브라익재기,4,카드랑 통합,국민은 종류별로 어플이 많아서 폴더가 따로 존재했는데…,2024-07-18T22:47:19-07:00
맛쵝오,5,더욱더 간편해진 kb pay~,인증간소화로 너무 편하네요~,2024-07-18T22:47:05-07:00
TmfCh,5,익숙해서 좋아요,"KB카드를 가장 오래 사용했고, KB Pay 앱이 가장 익숙한 포멧이라 사용하기 좋습니다. 앞으로도 계속 사용하기 편리하도록 리뉴얼 되기를 바랍니다.",2024-07-18T19:51:16-07:00
dckdc,5,KB Pay 좋아요~!!,"KB pay는 삼성페이가 없는 아이폰에겐 가뭄의 단비입니다. 
제휴 가맹점이 늘어나면 좋겠습니다~~!!",2024-07-18T19:04:13-07:00
오나선,5,이용이 편리합니다,대부분의 온라인 결제는 이걸로 하고 있어요,2024-07-18T18:10:18-07:00
Psj01273,5,문제없이,"잘 사용중이에요
온라인에서 결제시 특히 간편해서 좋아요
과소비하게되네요..ㅋㅋ",2024-07-18T17:42:55-07:00
언릉,4,예전보다 편해져서 좋습니다,"결제할시 조금은 번거러웠는데
지금은 간편하게되서 좋습니다",2024-07-18T17:32:39-07:00
뉴요기아룽이,5,사용하기 편해요~,"카드사용내역 혜택 이벤트 등등 사용하기 편한 어플 이라 좋아요. 
버벅이는 것도 없이 잘되네요",2024-07-18T17:09:38-07:00
데굴데굴 토끼,5,케이비 페이최고,"유아이 깔끔하고 속도 빠르고 
어플 여러개로 안나눠져 있어서 넘 편해요",2024-07-18T17:05:40-07:00
꼬꼬앵,5,사용하기 편한 앱 입니다.,사용하기 편합니다. 깨비는 사랑입니다.,2024-07-18T16:36:40-07:00
pg1nny,4,편리하고 좋습니다,편리하게 사용할 수 있는 어플,2024-07-18T15:30:42-07:00
레알나쁜남자,5,프라임이벤트 부활필요,"프리미엄 카드 유지했던게 호캉스때문이었는데 이벤트가 사라졌네요 ..
부활시켜 주세용",2024-07-18T09:24:30-07:00
모코22,4,비상금니 필요 없다!,카드도 지갑도 없이 차 몰고 출근했다가 점심에 지갑이 없는 걸 알게 되어 곤란했는데 kb페이로 간단하게 결제해서 밥 안 굶었어요 ㅋㅋㅋㅋ,2024-07-18T08:56:15-07:00
아움ㅎㄴ,5,보안성,보안성 훌륭하고 편리성도 좋아요~,2024-07-18T07:35:26-07:00
